0.026280504156607876, 0.0035846488134133603
0.08323947438991386, 0.0037516839167368587
0.14019844462322073, 0.003918719020060246
0.1971574148565276, 0.004085754123383745
0.2541163850898336, 0.004252789226707243
0.31107535532314046, 0.004419824330030742
0.36803432555644733, 0.00458685943335424
0.4249932957897533, 0.0047538945366776275
0.4819522660230602, 0.004920929640001126
0.538911236256367, 0.0050879647433246245
0.595870206489673, 0.005254999846648123
0.6528291767229799, 0.005422034949971621
0.7097881469562859, 0.005589070053295009
0.7667471171895928, 0.005756105156618507
0.8237060874228996, 0.005923140259942006
0.8806650576562056, -0.0008000226488280582
0.9376240278895125, -0.0006329875455046707
0.9945829981228194, -0.00046595244218117227
1.0515419683561253, -0.002021466841880981
1.1085009385894322, -0.003576981241580901
1.165459908822739, -0.015467792659421109
1.222418879056045, -0.022190955568191173
1.279377849289352, -0.030636667979984655
1.336336819522658, -0.040804929894801445
1.3932957897559648, -0.05441829081566496
1.4502547599892717, -0.06803165173652859
1.5072137302225777, -0.0902577601725092
1.5641727004558845, -0.11248386860848958
1.6211316706891914, -0.14160017505656364
1.6780906409224974, -0.17760667951673115
1.7350496111558043, -0.2153357334799222
1.7920085813891111, -0.26684518346730024
1.848967551622417, -0.3217997324607249
1.8988066505765602, -0.37447842817136734
1.9415258782515403, -0.4294747359406228
1.9842451059265205, -0.48676777638057644
2.0269643336015006, -0.5555444801740193
2.062563689997317, -0.6174518653432837
2.0910431751139704, -0.6690448328823235
2.119522660230624, -0.7206378004213632
2.1480021453472764, -0.7756758669664496
2.17648163046393, -0.8376041315236296
2.204961115580584, -0.9029774950868565
2.2334406006972376, -0.9683508586500833
2.261920085813891, -1.0371693212193567
2.2903995709305436, -1.1163230808067708
2.311759184768034, -1.167936927733726
2.3331187986055237, -1.236776269690915
2.361598283722177, -1.3262653262964692
2.382957897559667, -1.4054399652717984
2.4043175113971573, -1.463944010210847
2.4209305443818714, -1.5350940044306776
2.4470367390721366, -1.6016226941252252
2.4636497720568507, -1.6727726883450558
2.482636095467954, -1.7358771584214718
2.5039957093054435, -1.7943812033605204
2.51823545186377, -1.8597963256995782
2.532475194422097, -1.9148761510204957
2.5467149369804236, -1.963065778329319
2.560954679538751, -2.01470050464419
2.575194422097078, -2.066335230959061
2.5894341646554047, -2.121415056279978
2.6036739072137305, -2.176494881600895
2.617913649772057, -2.231574706921813
2.632153392330384, -2.28665453224273
2.6463931348887106, -2.3486245555757406
2.667752748726201, -2.4209089965389765
2.681992491284528, -2.493214316890128
2.6962322338428537, -2.5482941422110454
2.7104719764011804, -2.6033739675319625
2.724711718959507, -2.65845379285288
2.738951461517834, -2.7135336181737975
2.7531912040761606, -2.768613443494715
2.7721775274872638, -2.8317179135711306
2.7887905604719787, -2.8925326107728213
2.805403593456692, -2.953347307974511
2.8291364977205706, -3.024476422806426
2.845749530705284, -3.0852911200081166
2.87185572539555, -3.162155106720804
2.890842048806652, -3.228704675803267
2.9169482434969183, -3.281452969473628
2.9454277286135717, -3.357161630054995
2.973907213730225, -3.4190898946121746
3.0095065701260406, -3.487887477793533
3.0522257978010217, -3.5428837855627884
3.1020648967551647, -3.5789111694108713

